Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
"1950765.3","Bacteroidetes bacterium UBA5586",,1950765,"WGS","UBA5586",,,,,,,,"2017-10-04T00:00:00Z",,"PRJNA348753","SAMN06450871","GCA_002425155.1",,"DILS01000000",,"University of Queensland",,"Illumina","46.9x","CLC de novo assembler v. 4.4.1",,,112,4186801,45.94,3778,,,"activated sludge",,,"Australia","Australia: Brisbane, Thorneside Wastewater Treatment Plant",,,,,,,,,,,,,,,,,,,,,,,,,"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%.;derived from metagenome","sample_type:metagenomic assembly",94.4,92.9,97.4,1.3,,"Good","2017-11-25T14:05:00.762Z","2017-11-25T14:05:00.762Z"
"1950839.3","Clostridiales bacterium UBA2028",,1950839,"WGS","UBA2028",,,,,,,,"2017-09-21T00:00:00Z","28894102","PRJNA348753","SAMN06454472","GCA_002332765.1",,"DDBQ00000000",,"University of Queensland",,"Illumina","101.65x","CLC de novo assembler v. 4.4.1",,,216,4258669,35.68,3953,,,"sludge",,,"China","China: Hong Kong, Shek Wu Hui wastewater treatment plant",,,,,,,,,,,,,,,,,,,,,,,,,"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%.;derived from metagenome","sample_type:metagenomic assembly",94.9,93.1,93.5,5.9,,"Good","2017-09-29T14:18:39.472Z","2017-09-29T14:18:39.472Z"
"1950958.3","Flavobacteriales bacterium UBA1937",,1950958,"WGS","UBA1937",,,,,,,,"1900-01-01T00:00:00Z",,"PRJNA348753","SAMN06455796","GCA_002337005.1",,"DDFD01000000",,"University of Queensland",,"Illumina","84.42x","CLC de novo assembler v. 4.4.1",,,117,3432406,31.92,3247,,,"wastewater",,,"Denmark","Denmark: Ejby Moelle, Odense",,,,,,,,,,,,,,,,,,,,,,,,,"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%.;derived from metagenome","sample_type:metagenomic assembly",94.7,93.2,98.1,7.2,,"Good","2017-11-24T19:32:24.901Z","2017-11-24T19:32:24.901Z"
"1950975.3","Flavobacteriales bacterium UBA2343",,1950975,"WGS","UBA2343",,,,,,,,"2017-09-22T00:00:00Z","28894102","PRJNA348753","SAMN06455655","GCA_002344705.1",,"DDUH01000000",,"University of Queensland",,"Illumina","18.1x","CLC de novo assembler v. 4.4.1",,,176,3467513,41.96,3117,,,"activated sludge",,,"Australia","Australia: Brisbane, Thorneside Wastewater Treatment Plant",,,,,,,,,,,,,,,,,,,,,,,,,"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%.;derived from metagenome","sample_type:metagenomic assembly",93.1,92.6,99,1.9,,"Good","2017-11-24T20:53:26.066Z","2017-11-24T20:53:26.066Z"
"1950976.3","Flavobacteriales bacterium UBA2382",,1950976,"WGS","UBA2382",,,,,,,,"2017-09-22T00:00:00Z","28894102","PRJNA348753","SAMN06451929","GCA_002343905.1",,"DDSU01000000",,"University of Queensland",,"Illumina","19.44x","CLC de novo assembler v. 4.4.1",,,85,3596079,42.08,3141,,,"activated sludge",,,"Australia","Australia: Brisbane, Thorneside Wastewater Treatment Plant",,,,,,,,,,,,,,,,,,,,,,,,,"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%.;derived from metagenome","sample_type:metagenomic assembly",95.5,94.9,100,2.8,,"Good","2017-11-24T20:42:18.478Z","2017-11-24T20:42:18.478Z"
"1950977.3","Flavobacteriales bacterium UBA2423",,1950977,"WGS","UBA2423",,,,,,,,"2017-09-22T00:00:00Z","28894102","PRJNA348753","SAMN06453868","GCA_002343035.1",,"DDRF01000000",,"University of Queensland",,"Illumina","13.74x","CLC de novo assembler v. 4.4.1",,,120,3598169,41.96,3242,,,"activated sludge",,,"Australia","Australia: Brisbane, Thorneside Wastewater Treatment Plant",,,,,,,,,,,,,,,,,,,,,,,,,"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%.;derived from metagenome","sample_type:metagenomic assembly",95.7,94.4,98.1,1,,"Good","2017-11-24T20:36:28.710Z","2017-11-24T20:36:28.710Z"
"1950978.3","Flavobacteriales bacterium UBA2426",,1950978,"WGS","UBA2426",,,,,,,,"2017-09-22T00:00:00Z","28894102","PRJNA348753","SAMN06453865","GCA_002342985.1",,"DDRC01000000",,"University of Queensland",,"Illumina","9.14x","CLC de novo assembler v. 4.4.1",,,256,3640411,64.06,3536,,,"activated sludge",,,"Australia","Australia: Brisbane, Thorneside Wastewater Treatment Plant",,,,,,,,,,,,,,,,,,,,,,,,,"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%.;derived from metagenome","sample_type:metagenomic assembly",93.8,89.9,92.1,5.8,,"Good","2017-11-24T20:31:07.123Z","2017-11-24T20:31:07.123Z"
"1950983.3","Flavobacteriales bacterium UBA2798",,1950983,"WGS","UBA2798",,,,,,,,"2017-09-25T00:00:00Z",,"PRJNA348753","SAMN06455049","GCA_002351955.1",,"DEHO01000000",,"University of Queensland",,"Illumina","8.79x","CLC de novo assembler v. 4.4.1",,,82,3767999,41.81,3711,,,"activated sludge",,,"Australia","Australia: Brisbane, Thorneside Wastewater Treatment Plant",,,,,,,,,,,,,,,,,,,,,,,,,"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%.;derived from metagenome","sample_type:metagenomic assembly",95.6,91.7,99,5.5,,"Good","2017-11-24T22:37:03.151Z","2017-11-24T22:37:03.151Z"
"1951026.3","Flavobacteriales bacterium UBA5011",,1951026,"WGS","UBA5011",,,,,,,,"2017-09-28T00:00:00Z",,"PRJNA348753","SAMN06455739","GCA_002398345.1",,"DGYH01000000",,"University of Queensland",,"Illumina","27.91x","CLC de novo assembler v. 4.4.1",,,336,3192751,58.44,3187,,,"wastewater treatment plant",,,,"NULL",,,,,,,,,,,,,,,,,,,,,,,,,"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%.;derived from metagenome","sample_type:metagenomic assembly",91.9,90.3,86.7,3.2,,"Good","2017-11-25T03:37:08.508Z","2017-11-25T03:37:08.508Z"
"1951027.3","Flavobacteriales bacterium UBA5013",,1951027,"WGS","UBA5013",,,,,,,,"2017-09-28T00:00:00Z",,"PRJNA348753","SAMN06455741","GCA_002396605.1",,"DGYF01000000",,"University of Queensland",,"Illumina","18.49x","CLC de novo assembler v. 4.4.1",,,363,3170827,58.57,3161,,,"wastewater treatment plant",,,,"NULL",,,,,,,,,,,,,,,,,,,,,,,,,"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%.;derived from metagenome","sample_type:metagenomic assembly",92.4,90.5,87.6,3.2,,"Good","2017-11-25T03:31:25.660Z","2017-11-25T03:31:25.660Z"
"1951034.3","Flavobacteriales bacterium UBA5519",,1951034,"WGS","UBA5519",,,,,,,,"2017-10-04T00:00:00Z",,"PRJNA348753","SAMN06454909","GCA_002423825.1",,"DIOH01000000",,"University of Queensland",,"Illumina","43.89x","CLC de novo assembler v. 4.4.1",,,243,2488080,58.31,2558,,,"wastewater treatment plant",,,,"NULL",,,,,,,,,,,,,,,,,,,,,,,,,"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%.;derived from metagenome","sample_type:metagenomic assembly",88,86.5,73.3,3.8,,"Good","2017-11-25T06:22:25.891Z","2017-11-25T06:22:25.891Z"
"1951035.3","Flavobacteriales bacterium UBA5520",,1951035,"WGS","UBA5520",,,,,,,,"2017-10-04T00:00:00Z",,"PRJNA348753","SAMN06457704","GCA_002426905.1",,"DIOG01000000",,"University of Queensland",,"Illumina","76.74x","CLC de novo assembler v. 4.4.1",,,293,3161215,57.97,3229,,,"wastewater treatment plant",,,,"NULL",,,,,,,,,,,,,,,,,,,,,,,,,"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%.;derived from metagenome","sample_type:metagenomic assembly",91.6,89.5,87.6,3.2,,"Good","2017-11-25T14:05:51.679Z","2017-11-25T14:05:51.679Z"
"1951036.3","Flavobacteriales bacterium UBA5523",,1951036,"WGS","UBA5523",,,,,,,,"2017-10-04T00:00:00Z",,"PRJNA348753","SAMN06457705","GCA_002426105.1",,"DIOD01000000",,"University of Queensland",,"Illumina","13.12x","CLC de novo assembler v. 4.4.1",,,333,3156332,58.7,3205,,,"wastewater treatment plant",,,,"NULL",,,,,,,,,,,,,,,,,,,,,,,,,"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%.;derived from metagenome","sample_type:metagenomic assembly",93.5,90.6,90.5,4,,"Good","2017-11-25T14:05:10.483Z","2017-11-25T14:05:10.483Z"
"1951038.3","Flavobacteriales bacterium UBA5594",,1951038,"WGS","UBA5594",,,,,,,,"2017-10-04T00:00:00Z",,"PRJNA348753","SAMN06455922","GCA_002425005.1",,"DILK01000000",,"University of Queensland",,"Illumina","21.3x","CLC de novo assembler v. 4.4.1",,,307,3371446,41.44,3222,,,"activated sludge",,,"Australia","Australia: Brisbane, Thorneside Wastewater Treatment Plant",,,,,,,,,,,,,,,,,,,,,,,,,"Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%.;derived from metagenome","sample_type:metagenomic assembly",91.4,90.2,96.2,5.6,,"Good","2017-11-25T14:03:39.606Z","2017-11-25T14:03:39.606Z"
